order_id,fecha,mes,año,trimestre,cliente_id,region,canal_venta,product_id,nombre_producto,categoria,cantidad,precio_unitario,descuento_pct,venta_neta,margen_pct
10378,2023-05-01,5,2023,T2,122,Valparaíso,App móvil,2005,Poleron Algodón,Ropa,2,22491,10,44982,62.2
10379,2023-09-15,9,2023,T3,147,Valparaíso,Web,3002,Juego de Camas 2P,Hogar,1,25492,15,25492,56.8
10379,2023-09-15,9,2023,T3,147,Valparaíso,Web,4006,Porta Notebook,Accesorios,1,21242,15,21242,62.3
10379,2023-09-15,9,2023,T3,147,Valparaíso,Web,3004,Lámpara LED Escritorio,Hogar,1,24990,0,24990,64.0
10380,2023-04-09,4,2023,T2,33,Valparaíso,Web,1001,Audífonos Bluetooth,Electrónica,3,44990,0,134970,60.0
10381,2023-11-18,11,2023,T4,38,Biobío,App móvil,1001,Audífonos Bluetooth,Electrónica,2,44990,0,89980,60.0
10381,2023-11-18,11,2023,T4,38,Biobío,App móvil,2008,Gorra,Ropa,1,11990,0,11990,70.8
10381,2023-11-18,11,2023,T4,38,Biobío,App móvil,4001,Mochila Urban,Accesorios,1,39990,0,39990,65.0
10382,2023-08-23,8,2023,T3,4,RM,Web,3007,Jarra Filtro Agua,Hogar,1,34990,0,34990,62.8
10382,2023-08-23,8,2023,T3,4,RM,Web,3002,Juego de Camas 2P,Hogar,1,29990,0,29990,63.3
10383,2023-10-29,10,2023,T4,150,RM,Web,1007,Webcam HD,Electrónica,1,39990,0,39990,60.0
10383,2023-10-29,10,2023,T4,150,RM,Web,1005,Teclado Mecánico,Electrónica,1,79990,0,79990,60.0
10384,2023-06-26,6,2023,T2,106,Biobío,Web,4007,Paraguas Compacto,Accesorios,1,14240,5,14240,68.4
10385,2023-01-20,1,2023,T1,45,RM,App móvil,1004,Mouse Inalámbrico,Electrónica,1,23740,5,23740,62.1
10386,2023-07-25,7,2023,T3,10,RM,App móvil,2004,Zapatillas Running,Ropa,1,49990,0,49990,62.0
10387,2023-09-01,9,2023,T3,69,RM,Web,1005,Teclado Mecánico,Electrónica,1,71991,10,71991,55.5
10387,2023-09-01,9,2023,T3,69,RM,Web,2002,Jeans Slim,Ropa,2,28490,5,56980,61.4
10387,2023-09-01,9,2023,T3,69,RM,Web,2007,Calcetines Pack 3,Ropa,3,5990,0,17970,69.9
10388,2023-06-03,6,2023,T2,191,RM,Web,2001,Polera Básica,Ropa,1,12990,0,12990,69.2
10389,2023-11-27,11,2023,T4,23,RM,Web,1001,Audífonos Bluetooth,Electrónica,2,44990,0,89980,60.0
10390,2023-09-06,9,2023,T3,195,RM,Web,2007,Calcetines Pack 3,Ropa,1,5990,0,5990,69.9
10390,2023-09-06,9,2023,T3,195,RM,Web,1002,Cargador Rápido USB-C,Electrónica,1,15990,0,15990,62.5
10391,2023-03-11,3,2023,T1,200,La Araucanía,App móvil,3007,Jarra Filtro Agua,Hogar,1,31491,10,31491,58.7
10391,2023-03-11,3,2023,T1,200,La Araucanía,App móvil,1006,"Monitor 24""",Electrónica,2,139990,0,279980,51.4
10391,2023-03-11,3,2023,T1,200,La Araucanía,App móvil,1002,Cargador Rápido USB-C,Electrónica,1,13592,15,13592,55.9
10392,2023-12-27,12,2023,T4,51,RM,Web,2004,Zapatillas Running,Ropa,1,47490,5,47490,60.0
10393,2023-03-05,3,2023,T1,175,La Araucanía,App móvil,2006,Pantalón de Buzo,Ropa,1,19990,0,19990,70.0
10394,2023-08-31,8,2023,T3,151,O'Higgins,App móvil,2001,Polera Básica,Ropa,2,12990,0,25980,69.2
10394,2023-08-31,8,2023,T3,151,O'Higgins,App móvil,1008,Disco Duro Externo 1TB,Electrónica,2,54990,0,109980,60.0
10395,2023-01-15,1,2023,T1,99,O'Higgins,Web,3002,Juego de Camas 2P,Hogar,2,29990,0,59980,63.3
10396,2023-04-24,4,2023,T2,166,RM,Web,1004,Mouse Inalámbrico,Electrónica,1,24990,0,24990,64.0
10397,2023-01-11,1,2023,T1,200,La Araucanía,App móvil,4003,Gafas de Sol,Accesorios,1,28490,5,28490,68.4
10397,2023-01-11,1,2023,T1,200,La Araucanía,App móvil,1002,Cargador Rápido USB-C,Electrónica,1,15990,0,15990,62.5
10397,2023-01-11,1,2023,T1,200,La Araucanía,App móvil,3006,Set Toallas x3,Hogar,2,18990,0,37980,65.8
10397,2023-01-11,1,2023,T1,200,La Araucanía,App móvil,1008,Disco Duro Externo 1TB,Electrónica,3,52240,5,156720,57.9
10398,2023-08-05,8,2023,T3,97,O'Higgins,Web,3007,Jarra Filtro Agua,Hogar,1,33240,5,33240,60.9
10398,2023-08-05,8,2023,T3,97,O'Higgins,Web,2003,Parka Impermeable,Ropa,2,59990,0,119980,61.7
10398,2023-08-05,8,2023,T3,97,O'Higgins,Web,2008,Gorra,Ropa,1,11990,0,11990,70.8
10399,2023-12-06,12,2023,T4,96,RM,Web,3001,Sartén Antiadherente,Hogar,1,18990,5,18990,63.1
10399,2023-12-06,12,2023,T4,96,RM,Web,3008,Alfombra 120x80,Hogar,1,44990,0,44990,60.0
10400,2023-05-22,5,2023,T2,164,Antofagasta,Web,2004,Zapatillas Running,Ropa,1,44991,10,44991,57.8
10401,2023-11-30,11,2023,T4,77,Antofagasta,App móvil,3002,Juego de Camas 2P,Hogar,2,25492,15,50984,56.8
10402,2023-11-04,11,2023,T4,104,Valparaíso,Web,4002,Billetera Cuero,Accesorios,2,18990,5,37980,68.4
10402,2023-11-04,11,2023,T4,104,Valparaíso,Web,1008,Disco Duro Externo 1TB,Electrónica,3,54990,0,164970,60.0
10403,2023-08-03,8,2023,T3,104,Valparaíso,Web,1005,Teclado Mecánico,Electrónica,1,63992,20,63992,50.0
10404,2023-04-08,4,2023,T2,88,Valparaíso,App móvil,2004,Zapatillas Running,Ropa,1,44991,10,44991,57.8
10404,2023-04-08,4,2023,T2,88,Valparaíso,App móvil,4007,Paraguas Compacto,Accesorios,2,14240,5,28480,68.4
10405,2023-09-17,9,2023,T3,77,Antofagasta,App móvil,4002,Billetera Cuero,Accesorios,1,19990,0,19990,70.0
10405,2023-09-17,9,2023,T3,77,Antofagasta,App móvil,3004,Lámpara LED Escritorio,Hogar,2,22491,10,44982,60.0
10405,2023-09-17,9,2023,T3,77,Antofagasta,App móvil,1002,Cargador Rápido USB-C,Electrónica,1,13592,15,13592,55.9
10406,2023-12-15,12,2023,T4,86,RM,Web,1004,Mouse Inalámbrico,Electrónica,1,21242,15,21242,57.6
10406,2023-12-15,12,2023,T4,86,RM,Web,2004,Zapatillas Running,Ropa,1,42492,15,42492,55.3
10407,2023-07-10,7,2023,T3,67,RM,Web,3003,Organizador Cajones,Hogar,1,12742,15,12742,60.8
10407,2023-07-10,7,2023,T3,67,RM,Web,1001,Audífonos Bluetooth,Electrónica,1,38242,15,38242,52.9
10408,2023-02-06,2,2023,T1,121,Maule,Web,3001,Sartén Antiadherente,Hogar,1,19990,0,19990,65.0
10408,2023-02-06,2,2023,T1,121,Maule,Web,1003,Parlante Portátil,Electrónica,1,50992,15,50992,51.0
10408,2023-02-06,2,2023,T1,121,Maule,Web,4002,Billetera Cuero,Accesorios,1,19990,0,19990,70.0
10409,2023-07-29,7,2023,T3,146,RM,App móvil,3005,Cojín Decorativo,Hogar,2,11990,0,23980,70.8
10409,2023-07-29,7,2023,T3,146,RM,App móvil,1003,Parlante Portátil,Electrónica,1,59990,0,59990,58.3
10409,2023-07-29,7,2023,T3,146,RM,App móvil,2004,Zapatillas Running,Ropa,3,49990,0,149970,62.0
10410,2023-01-30,1,2023,T1,2,RM,App móvil,1007,Webcam HD,Electrónica,2,39990,0,79980,60.0
10411,2023-03-23,3,2023,T1,126,RM,App móvil,4007,Paraguas Compacto,Accesorios,1,14990,0,14990,70.0
10411,2023-03-23,3,2023,T1,126,RM,App móvil,1003,Parlante Portátil,Electrónica,1,59990,0,59990,58.3
10412,2023-09-02,9,2023,T3,99,O'Higgins,Web,3003,Organizador Cajones,Hogar,1,14990,0,14990,66.6
10413,2023-01-08,1,2023,T1,83,Valparaíso,Web,3008,Alfombra 120x80,Hogar,1,44990,0,44990,60.0
10413,2023-01-08,1,2023,T1,83,Valparaíso,Web,1004,Mouse Inalámbrico,Electrónica,2,24990,0,49980,64.0
10414,2023-06-26,6,2023,T2,80,RM,App móvil,2001,Polera Básica,Ropa,1,12990,0,12990,69.2
10415,2023-02-03,2,2023,T1,12,Valparaíso,Web,2002,Jeans Slim,Ropa,1,29990,0,29990,63.3
10416,2023-09-26,9,2023,T3,87,O'Higgins,Web,4008,Lentes de Lectura,Accesorios,3,12990,0,38970,73.1
10417,2023-09-08,9,2023,T3,92,Biobío,App móvil,1001,Audífonos Bluetooth,Electrónica,1,44990,0,44990,60.0
10417,2023-09-08,9,2023,T3,92,Biobío,App móvil,2006,Pantalón de Buzo,Ropa,3,19990,0,59970,70.0
10418,2023-01-12,1,2023,T1,151,O'Higgins,App móvil,1007,Webcam HD,Electrónica,2,35991,10,71982,55.5
10418,2023-01-12,1,2023,T1,151,O'Higgins,App móvil,2008,Gorra,Ropa,1,11390,5,11390,69.3
10419,2023-10-01,10,2023,T4,160,RM,Web,1002,Cargador Rápido USB-C,Electrónica,1,15190,5,15190,60.5
10420,2023-01-11,1,2023,T1,13,RM,Web,2003,Parka Impermeable,Ropa,1,59990,0,59990,61.7
10420,2023-01-11,1,2023,T1,13,RM,Web,3007,Jarra Filtro Agua,Hogar,1,34990,0,34990,62.8
10421,2023-12-22,12,2023,T4,176,RM,Web,2005,Poleron Algodón,Ropa,1,23740,5,23740,64.2
10421,2023-12-22,12,2023,T4,176,RM,Web,2007,Calcetines Pack 3,Ropa,1,5690,5,5690,68.4
10422,2023-03-12,3,2023,T1,108,RM,App móvil,1004,Mouse Inalámbrico,Electrónica,1,24990,0,24990,64.0
10422,2023-03-12,3,2023,T1,108,RM,App móvil,3004,Lámpara LED Escritorio,Hogar,2,24990,0,49980,64.0
10422,2023-03-12,3,2023,T1,108,RM,App móvil,4001,Mochila Urban,Accesorios,1,35991,10,35991,61.1
10423,2023-09-25,9,2023,T3,52,RM,App móvil,2004,Zapatillas Running,Ropa,1,49990,0,49990,62.0
10424,2023-09-12,9,2023,T3,54,Antofagasta,Web,3005,Cojín Decorativo,Hogar,1,11990,0,11990,70.8
10424,2023-09-12,9,2023,T3,54,Antofagasta,Web,2003,Parka Impermeable,Ropa,1,59990,0,59990,61.7
10425,2023-10-21,10,2023,T4,172,Valparaíso,App móvil,1005,Teclado Mecánico,Electrónica,2,79990,0,159980,60.0
10426,2023-02-21,2,2023,T1,66,Maule,App móvil,3004,Lámpara LED Escritorio,Hogar,1,24990,0,24990,64.0
10426,2023-02-21,2,2023,T1,66,Maule,App móvil,2008,Gorra,Ropa,2,10192,15,20384,65.7
10427,2023-05-29,5,2023,T2,93,La Araucanía,App móvil,2001,Polera Básica,Ropa,1,11042,15,11042,63.8
10427,2023-05-29,5,2023,T2,93,La Araucanía,App móvil,3005,Cojín Decorativo,Hogar,2,11990,0,23980,70.8
10427,2023-05-29,5,2023,T2,93,La Araucanía,App móvil,4005,Pulsera Silicona,Accesorios,1,7590,5,7590,80.2
10428,2023-06-18,6,2023,T2,92,Biobío,App móvil,3005,Cojín Decorativo,Hogar,1,10791,10,10791,67.6
10428,2023-06-18,6,2023,T2,92,Biobío,App móvil,2003,Parka Impermeable,Ropa,1,59990,0,59990,61.7
10428,2023-06-18,6,2023,T2,92,Biobío,App móvil,4007,Paraguas Compacto,Accesorios,3,14990,0,44970,70.0
10429,2023-07-17,7,2023,T3,177,RM,App móvil,2008,Gorra,Ropa,1,11390,5,11390,69.3
10429,2023-07-17,7,2023,T3,177,RM,App móvil,4001,Mochila Urban,Accesorios,1,33992,15,33992,58.8
10429,2023-07-17,7,2023,T3,177,RM,App móvil,1003,Parlante Portátil,Electrónica,1,59990,0,59990,58.3
10430,2023-10-30,10,2023,T4,124,Valparaíso,Web,4007,Paraguas Compacto,Accesorios,1,13491,10,13491,66.6
10430,2023-10-30,10,2023,T4,124,Valparaíso,Web,3001,Sartén Antiadherente,Hogar,1,16992,15,16992,58.8
10430,2023-10-30,10,2023,T4,124,Valparaíso,Web,1002,Cargador Rápido USB-C,Electrónica,2,14391,10,28782,58.3
10431,2023-03-08,3,2023,T1,124,Valparaíso,Web,1004,Mouse Inalámbrico,Electrónica,1,24990,0,24990,64.0
10431,2023-03-08,3,2023,T1,124,Valparaíso,Web,2006,Pantalón de Buzo,Ropa,1,17991,10,17991,66.6
10431,2023-03-08,3,2023,T1,124,Valparaíso,Web,3004,Lámpara LED Escritorio,Hogar,1,22491,10,22491,60.0
10432,2023-10-23,10,2023,T4,186,RM,Web,4006,Porta Notebook,Accesorios,1,23740,5,23740,66.3
10432,2023-10-23,10,2023,T4,186,RM,Web,2003,Parka Impermeable,Ropa,1,59990,0,59990,61.7
10433,2023-05-08,5,2023,T2,124,Valparaíso,Web,4005,Pulsera Silicona,Accesorios,1,7990,0,7990,81.2
10434,2023-10-13,10,2023,T4,157,RM,App móvil,4003,Gafas de Sol,Accesorios,3,29990,0,89970,70.0
10435,2023-08-29,8,2023,T3,127,RM,App móvil,1005,Teclado Mecánico,Electrónica,1,79990,0,79990,60.0
10435,2023-08-29,8,2023,T3,127,RM,App móvil,4002,Billetera Cuero,Accesorios,1,19990,0,19990,70.0
10435,2023-08-29,8,2023,T3,127,RM,App móvil,3008,Alfombra 120x80,Hogar,1,44990,0,44990,60.0
10436,2023-05-01,5,2023,T2,21,La Araucanía,App móvil,3003,Organizador Cajones,Hogar,1,12742,15,12742,60.8
10437,2023-08-17,8,2023,T3,81,Valparaíso,App móvil,3006,Set Toallas x3,Hogar,2,18990,0,37980,65.8
10438,2023-07-26,7,2023,T3,106,Biobío,Web,3003,Organizador Cajones,Hogar,1,14990,0,14990,66.6
10439,2023-11-06,11,2023,T4,159,RM,Web,3001,Sartén Antiadherente,Hogar,1,18990,5,18990,63.1
10439,2023-11-06,11,2023,T4,159,RM,Web,3008,Alfombra 120x80,Hogar,3,44990,0,134970,60.0
10440,2023-01-28,1,2023,T1,58,Maule,App móvil,2004,Zapatillas Running,Ropa,1,49990,0,49990,62.0
10440,2023-01-28,1,2023,T1,58,Maule,App móvil,3006,Set Toallas x3,Hogar,1,17091,10,17091,62.0
10440,2023-01-28,1,2023,T1,58,Maule,App móvil,4002,Billetera Cuero,Accesorios,1,17991,10,17991,66.6
10441,2023-04-24,4,2023,T2,1,Biobío,Web,3001,Sartén Antiadherente,Hogar,3,19990,0,59970,65.0
10442,2023-09-25,9,2023,T3,96,RM,Web,1007,Webcam HD,Electrónica,1,35991,10,35991,55.5
10442,2023-09-25,9,2023,T3,96,RM,Web,1001,Audífonos Bluetooth,Electrónica,2,44990,0,89980,60.0
10443,2023-05-11,5,2023,T2,157,RM,App móvil,1004,Mouse Inalámbrico,Electrónica,3,24990,0,74970,64.0
10444,2023-08-23,8,2023,T3,49,Biobío,App móvil,1007,Webcam HD,Electrónica,1,33992,15,33992,52.9
10444,2023-08-23,8,2023,T3,49,Biobío,App móvil,4008,Lentes de Lectura,Accesorios,2,12340,5,24680,71.6
10445,2023-08-19,8,2023,T3,118,Biobío,App móvil,3005,Cojín Decorativo,Hogar,3,11990,0,35970,70.8
10445,2023-08-19,8,2023,T3,118,Biobío,App móvil,1002,Cargador Rápido USB-C,Electrónica,2,15190,5,30380,60.5
10446,2023-08-10,8,2023,T3,150,RM,Web,3001,Sartén Antiadherente,Hogar,2,16992,15,33984,58.8
10447,2023-12-21,12,2023,T4,149,RM,Web,1004,Mouse Inalámbrico,Electrónica,1,23740,5,23740,62.1
10448,2023-11-07,11,2023,T4,83,Valparaíso,Web,2002,Jeans Slim,Ropa,3,25492,15,76476,56.8
10448,2023-11-07,11,2023,T4,83,Valparaíso,Web,2005,Poleron Algodón,Ropa,2,24990,0,49980,66.0
10449,2023-06-25,6,2023,T2,76,RM,App móvil,1001,Audífonos Bluetooth,Electrónica,1,42740,5,42740,57.9
10450,2023-09-20,9,2023,T3,77,Antofagasta,App móvil,3001,Sartén Antiadherente,Hogar,2,18990,5,37980,63.1
10450,2023-09-20,9,2023,T3,77,Antofagasta,App móvil,2002,Jeans Slim,Ropa,1,29990,0,29990,63.3
10450,2023-09-20,9,2023,T3,77,Antofagasta,App móvil,4001,Mochila Urban,Accesorios,2,37990,5,75980,63.1
10451,2023-12-11,12,2023,T4,34,O'Higgins,Web,4002,Billetera Cuero,Accesorios,1,19990,0,19990,70.0
10451,2023-12-11,12,2023,T4,34,O'Higgins,Web,1007,Webcam HD,Electrónica,1,39990,0,39990,60.0
10451,2023-12-11,12,2023,T4,34,O'Higgins,Web,3004,Lámpara LED Escritorio,Hogar,1,23740,5,23740,62.1
10451,2023-12-11,12,2023,T4,34,O'Higgins,Web,3004,Lámpara LED Escritorio,Hogar,1,24990,0,24990,64.0
10452,2023-10-01,10,2023,T4,74,RM,Web,2001,Polera Básica,Ropa,1,12990,0,12990,69.2
10452,2023-10-01,10,2023,T4,74,RM,Web,1006,"Monitor 24""",Electrónica,1,139990,0,139990,51.4
10452,2023-10-01,10,2023,T4,74,RM,Web,3008,Alfombra 120x80,Hogar,1,40491,10,40491,55.5
10453,2023-05-27,5,2023,T2,175,La Araucanía,App móvil,1008,Disco Duro Externo 1TB,Electrónica,1,54990,0,54990,60.0
10454,2023-10-05,10,2023,T4,9,RM,Web,3008,Alfombra 120x80,Hogar,1,38242,15,38242,52.9
10455,2023-10-15,10,2023,T4,58,Maule,App móvil,3007,Jarra Filtro Agua,Hogar,1,31491,10,31491,58.7
10455,2023-10-15,10,2023,T4,58,Maule,App móvil,2007,Calcetines Pack 3,Ropa,2,5990,0,11980,69.9
10456,2023-12-07,12,2023,T4,13,RM,Web,2005,Poleron Algodón,Ropa,1,23740,5,23740,64.2
10456,2023-12-07,12,2023,T4,13,RM,Web,2003,Parka Impermeable,Ropa,1,59990,0,59990,61.7
10456,2023-12-07,12,2023,T4,13,RM,Web,4006,Porta Notebook,Accesorios,1,22491,10,22491,64.4
10457,2023-08-15,8,2023,T3,58,Maule,App móvil,4002,Billetera Cuero,Accesorios,1,18990,5,18990,68.4
10457,2023-08-15,8,2023,T3,58,Maule,App móvil,4007,Paraguas Compacto,Accesorios,2,14990,0,29980,70.0
10457,2023-08-15,8,2023,T3,58,Maule,App móvil,4008,Lentes de Lectura,Accesorios,2,12990,0,25980,73.1
10458,2023-08-18,8,2023,T3,46,RM,App móvil,1005,Teclado Mecánico,Electrónica,1,79990,0,79990,60.0
10458,2023-08-18,8,2023,T3,46,RM,App móvil,2008,Gorra,Ropa,1,11390,5,11390,69.3
10458,2023-08-18,8,2023,T3,46,RM,App móvil,2002,Jeans Slim,Ropa,1,28490,5,28490,61.4
10458,2023-08-18,8,2023,T3,46,RM,App móvil,4001,Mochila Urban,Accesorios,1,39990,0,39990,65.0
10459,2023-12-30,12,2023,T4,40,Valparaíso,Web,2003,Parka Impermeable,Ropa,1,53991,10,53991,57.4
10460,2023-11-17,11,2023,T4,158,Valparaíso,App móvil,2005,Poleron Algodón,Ropa,1,24990,0,24990,66.0
10460,2023-11-17,11,2023,T4,158,Valparaíso,App móvil,3007,Jarra Filtro Agua,Hogar,2,34990,0,69980,62.8
10460,2023-11-17,11,2023,T4,158,Valparaíso,App móvil,3003,Organizador Cajones,Hogar,3,14990,0,44970,66.6
10461,2023-09-16,9,2023,T3,41,Biobío,Web,3006,Set Toallas x3,Hogar,1,18990,0,18990,65.8
10462,2023-04-20,4,2023,T2,170,RM,Web,2002,Jeans Slim,Ropa,1,23992,20,23992,54.2
10463,2023-11-13,11,2023,T4,136,Valparaíso,App móvil,3007,Jarra Filtro Agua,Hogar,2,27992,20,55984,53.6
10464,2023-01-05,1,2023,T1,30,Biobío,Web,3001,Sartén Antiadherente,Hogar,2,18990,5,37980,63.1
10464,2023-01-05,1,2023,T1,30,Biobío,Web,2007,Calcetines Pack 3,Ropa,1,4792,20,4792,62.4
10465,2023-12-16,12,2023,T4,83,Valparaíso,Web,1005,Teclado Mecánico,Electrónica,1,79990,0,79990,60.0
10466,2023-05-25,5,2023,T2,7,Los Lagos,App móvil,4005,Pulsera Silicona,Accesorios,2,7990,0,15980,81.2
10466,2023-05-25,5,2023,T2,7,Los Lagos,App móvil,2008,Gorra,Ropa,1,10192,15,10192,65.7
10466,2023-05-25,5,2023,T2,7,Los Lagos,App móvil,3007,Jarra Filtro Agua,Hogar,1,34990,0,34990,62.8
10467,2023-02-19,2,2023,T1,43,RM,App móvil,4008,Lentes de Lectura,Accesorios,1,12990,0,12990,73.1
10467,2023-02-19,2,2023,T1,43,RM,App móvil,3007,Jarra Filtro Agua,Hogar,1,34990,0,34990,62.8
10467,2023-02-19,2,2023,T1,43,RM,App móvil,3003,Organizador Cajones,Hogar,1,13491,10,13491,62.9
10467,2023-02-19,2,2023,T1,43,RM,App móvil,1008,Disco Duro Externo 1TB,Electrónica,1,49491,10,49491,55.5
10468,2023-08-11,8,2023,T3,166,RM,Web,1002,Cargador Rápido USB-C,Electrónica,1,15990,0,15990,62.5
10468,2023-08-11,8,2023,T3,166,RM,Web,4005,Pulsera Silicona,Accesorios,1,7990,0,7990,81.2
10468,2023-08-11,8,2023,T3,166,RM,Web,4007,Paraguas Compacto,Accesorios,1,13491,10,13491,66.6
10469,2023-10-13,10,2023,T4,19,La Araucanía,App móvil,2002,Jeans Slim,Ropa,1,29990,0,29990,63.3
10469,2023-10-13,10,2023,T4,19,La Araucanía,App móvil,2001,Polera Básica,Ropa,1,12990,0,12990,69.2
10470,2023-07-19,7,2023,T3,173,Valparaíso,Web,1007,Webcam HD,Electrónica,1,37990,5,37990,57.9
10471,2023-10-27,10,2023,T4,12,Valparaíso,Web,1003,Parlante Portátil,Electrónica,3,59990,0,179970,58.3
10471,2023-10-27,10,2023,T4,12,Valparaíso,Web,2007,Calcetines Pack 3,Ropa,2,5990,0,11980,69.9
10472,2023-02-14,2,2023,T1,73,Los Lagos,App móvil,3001,Sartén Antiadherente,Hogar,1,18990,5,18990,63.1
10472,2023-02-14,2,2023,T1,73,Los Lagos,App móvil,2007,Calcetines Pack 3,Ropa,1,5990,0,5990,69.9
10473,2023-03-11,3,2023,T1,192,RM,App móvil,3007,Jarra Filtro Agua,Hogar,1,33240,5,33240,60.9
10474,2023-06-02,6,2023,T2,174,Maule,App móvil,4003,Gafas de Sol,Accesorios,3,29990,0,89970,70.0
10474,2023-06-02,6,2023,T2,174,Maule,App móvil,4008,Lentes de Lectura,Accesorios,2,12990,0,25980,73.1
10474,2023-06-02,6,2023,T2,174,Maule,App móvil,2007,Calcetines Pack 3,Ropa,1,5690,5,5690,68.4
10475,2023-07-21,7,2023,T3,138,Maule,App móvil,1008,Disco Duro Externo 1TB,Electrónica,1,49491,10,49491,55.5
10475,2023-07-21,7,2023,T3,138,Maule,App móvil,2001,Polera Básica,Ropa,2,12990,0,25980,69.2
10476,2023-11-27,11,2023,T4,132,RM,App móvil,1005,Teclado Mecánico,Electrónica,1,71991,10,71991,55.5
10477,2023-04-10,4,2023,T2,30,Biobío,Web,3005,Cojín Decorativo,Hogar,2,10192,15,20384,65.7
10478,2023-10-09,10,2023,T4,119,Biobío,App móvil,1003,Parlante Portátil,Electrónica,1,59990,0,59990,58.3
10478,2023-10-09,10,2023,T4,119,Biobío,App móvil,2002,Jeans Slim,Ropa,1,28490,5,28490,61.4
10479,2023-06-19,6,2023,T2,92,Biobío,App móvil,4008,Lentes de Lectura,Accesorios,1,12990,0,12990,73.1
10480,2023-02-05,2,2023,T1,50,RM,App móvil,3006,Set Toallas x3,Hogar,1,18040,5,18040,64.0
10481,2023-12-22,12,2023,T4,150,RM,Web,3005,Cojín Decorativo,Hogar,1,11990,0,11990,70.8
10482,2023-08-08,8,2023,T3,44,RM,App móvil,2005,Poleron Algodón,Ropa,2,22491,10,44982,62.2
10483,2023-11-25,11,2023,T4,112,RM,App móvil,2001,Polera Básica,Ropa,1,11691,10,11691,65.8
10484,2023-09-03,9,2023,T3,119,Biobío,App móvil,4002,Billetera Cuero,Accesorios,1,18990,5,18990,68.4
10485,2023-03-31,3,2023,T1,166,RM,Web,2008,Gorra,Ropa,2,11990,0,23980,70.8
10485,2023-03-31,3,2023,T1,166,RM,Web,1008,Disco Duro Externo 1TB,Electrónica,2,52240,5,104480,57.9
10486,2023-02-08,2,2023,T1,5,Maule,Web,3007,Jarra Filtro Agua,Hogar,1,31491,10,31491,58.7
10486,2023-02-08,2,2023,T1,5,Maule,Web,1008,Disco Duro Externo 1TB,Electrónica,1,54990,0,54990,60.0
10486,2023-02-08,2,2023,T1,5,Maule,Web,3004,Lámpara LED Escritorio,Hogar,1,21242,15,21242,57.6
10487,2023-10-04,10,2023,T4,121,Maule,Web,1001,Audífonos Bluetooth,Electrónica,1,38242,15,38242,52.9
10487,2023-10-04,10,2023,T4,121,Maule,Web,2007,Calcetines Pack 3,Ropa,1,5092,15,5092,64.7
10488,2023-03-10,3,2023,T1,119,Biobío,App móvil,1005,Teclado Mecánico,Electrónica,1,79990,0,79990,60.0
10488,2023-03-10,3,2023,T1,119,Biobío,App móvil,2007,Calcetines Pack 3,Ropa,1,4792,20,4792,62.4
10489,2023-11-11,11,2023,T4,176,RM,Web,3007,Jarra Filtro Agua,Hogar,1,34990,0,34990,62.8
10490,2023-10-17,10,2023,T4,145,RM,App móvil,1006,"Monitor 24""",Electrónica,2,118992,15,237984,42.9
10490,2023-10-17,10,2023,T4,145,RM,App móvil,4002,Billetera Cuero,Accesorios,1,17991,10,17991,66.6
10491,2023-04-29,4,2023,T2,17,RM,Web,2008,Gorra,Ropa,1,11990,0,11990,70.8
10492,2023-07-04,7,2023,T3,100,Los Lagos,App móvil,3002,Juego de Camas 2P,Hogar,2,29990,0,59980,63.3
10493,2023-11-29,11,2023,T4,83,Valparaíso,Web,3006,Set Toallas x3,Hogar,1,18990,0,18990,65.8
10494,2023-05-15,5,2023,T2,149,RM,Web,2003,Parka Impermeable,Ropa,1,59990,0,59990,61.7
10494,2023-05-15,5,2023,T2,149,RM,Web,2002,Jeans Slim,Ropa,1,26991,10,26991,59.2
10495,2023-09-22,9,2023,T3,65,La Araucanía,App móvil,2005,Poleron Algodón,Ropa,1,24990,0,24990,66.0
10496,2023-06-26,6,2023,T2,125,RM,App móvil,3003,Organizador Cajones,Hogar,1,14990,0,14990,66.6
10496,2023-06-26,6,2023,T2,125,RM,App móvil,1007,Webcam HD,Electrónica,1,39990,0,39990,60.0
10497,2023-11-26,11,2023,T4,72,Coquimbo,App móvil,1008,Disco Duro Externo 1TB,Electrónica,1,52240,5,52240,57.9
10498,2023-03-02,3,2023,T1,170,RM,Web,2003,Parka Impermeable,Ropa,2,59990,0,119980,61.7
10499,2023-09-03,9,2023,T3,123,Maule,App móvil,1006,"Monitor 24""",Electrónica,1,139990,0,139990,51.4
10500,2023-05-05,5,2023,T2,12,Valparaíso,Web,3007,Jarra Filtro Agua,Hogar,1,33240,5,33240,60.9
10501,2023-01-21,1,2023,T1,147,Valparaíso,Web,1003,Parlante Portátil,Electrónica,1,59990,0,59990,58.3
10502,2023-07-27,7,2023,T3,154,Valparaíso,Web,3005,Cojín Decorativo,Hogar,1,11990,0,11990,70.8
10502,2023-07-27,7,2023,T3,154,Valparaíso,Web,1004,Mouse Inalámbrico,Electrónica,1,24990,0,24990,64.0
10502,2023-07-27,7,2023,T3,154,Valparaíso,Web,4001,Mochila Urban,Accesorios,3,33992,15,101976,58.8
10502,2023-07-27,7,2023,T3,154,Valparaíso,Web,4002,Billetera Cuero,Accesorios,1,17991,10,17991,66.6
10503,2023-11-04,11,2023,T4,37,La Araucanía,Web,4002,Billetera Cuero,Accesorios,1,19990,0,19990,70.0
